timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user;programm
21849.959;2861;489;0;0;0;12324.120241250594;1;4;1
21850.198;2862;489;0;0;0;12316.767616825804;1;4;1
21851.784;2863;489;0;0;0;12253.06553556924;1;4;1
21852.731;2864;489;0;0;0;12216.440046019301;1;4;1
21854.718;2865;489;0;0;0;12137.415598090118;1;4;1
21856.731;2866;490;0;0;0;12057.939571250063;1;4;1
21857.71;2867;490;0;0;0;12021.25285522822;1;4;1
21858.71;2868;490;0;0;0;11983.9692126107;1;4;1
21860.715;2869;490;0;0;0;11907.321928201674;1;4;1
21862.718;2870;490;0;0;0;11831.759856315253;1;4;1
21863.726;2871;490;0;0;0;11795.397921587704;1;4;1
21865.754;2872;490;0;0;0;11720.351528775907;1;4;1
21866.744;2872;490;0;0;0;11682.818500541622;1;4;1
21868.691;2873;490;0;0;0;11612.256737415206;1;4;1
21871.773;2874;490;0;0;0;11500.873790615256;1;4;1
21872.686;2875;490;0;0;0;11470.073260061941;1;4;1
21873.717;2876;490;0;0;0;11435.180932088633;1;4;1
21875.707;2877;490;0;0;0;11366.146654646438;1;4;1
21876.716;2878;490;0;0;0;11332.702223964714;1;4;1
21878.695;2879;490;0;0;0;11265.334331754579;1;4;1
21879.677;2880;490;0;0;0;11233.45820236626;1;4;1
21881.785;2881;490;0;0;0;11162.868879211446;1;4;1
21883.774;2882;490;0;0;0;11097.23912392189;1;4;1
21886.73;2883;490;0;0;0;10999.99159344608;1;4;1
21887.704;2883;490;0;0;0;10967.535278600753;1;4;1
21888.677;2884;490;0;0;0;10937.708322815679;1;4;1
21890.672;2885;490;0;0;0;10874.586232010897;1;4;1
21892.693;2886;490;0;0;0;10811.377180540625;1;4;1
21893.692;2887;490;0;0;0;10781.611907058921;1;4;1
21895.695;2888;490;0;0;0;10720.094461979072;1;4;1
21897.678;2889;490;0;0;0;10659.928794438907;1;4;1
21899.763;2890;490;0;0;0;10597.300979684833;1;4;1
21901.704;2891;490;0;0;0;10539.840923373955;1;4;1
21903.744;2892;490;0;0;0;10480.027531791067;1;4;1
21905.702;2893;490;0;0;0;10423.370093073872;1;4;1
21906.726;2894;490;0;0;0;10395.081931285207;1;4;1
21908.691;2894;490;0;0;0;10336.902491152778;1;4;1
21910.71;2895;490;0;0;0;10280.05709159219;1;4;1
21912.705;2896;490;0;0;0;10224.549318173673;1;4;1
21913.708;2897;490;0;0;0;10197.991291678281;1;4;1
21916.788;2898;490;0;0;0;10112.765846754335;1;4;1
21917.701;2899;490;0;0;0;10089.341693848308;1;4;1
21919.72;2900;490;0;0;0;10035.292329214024;1;4;1
21921.713;2901;490;0;0;0;9982.555365603705;1;4;1
21923.749;2902;490;0;0;0;9929.226642372518;1;4;1
21925.702;2903;490;0;0;0;9878.714940169892;1;4;1
