timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user;programm
109874.328;1310;391;0;0;0;20.19178568756829;1;3;2
109882.327;1307;391;0;0;0;20.160135870661893;1;3;2
109890.4;1302;391;0;0;0;20.108759729834645;1;3;2
109898.711;1297;391;0;0;0;20.057403321085328;1;3;2
109906.544;1290;391;0;0;0;19.986575839526225;1;3;2
109914.541;1280;391;0;0;0;19.88643810791225;1;3;2
109922.545;1273;391;0;0;0;19.815933008966873;1;3;2
109930.526;1266;391;0;0;0;19.745587344709243;1;3;2
109938.796;1262;391;0;0;0;19.70455762544341;1;3;2
109946.792;1257;391;0;0;0;19.653915238077456;1;3;2
109954.792;1251;388;0;0;0;19.60271076754054;1;3;2
109962.793;1244;383;0;0;0;19.547894560905124;1;3;2
109970.795;1233;374;0;0;0;19.46630710804118;1;3;2
109978.792;1225;367;0;0;0;19.407759163098934;1;3;2
109986.804;1214;354;0;0;0;19.33734716873506;1;3;2
109994.792;1204;338;0;0;0;19.283854114117883;1;3;2
110002.798;1193;321;0;0;0;19.222103698861265;1;3;2
110010.793;1177;291;0;0;0;19.14274396293411;1;3;2
110018.794;1163;256;0;0;0;19.086755173564356;1;3;2
110026.801;1149;227;0;0;0;19.011675230012866;1;3;2
110034.793;1137;193;0;0;0;18.957203663555728;1;3;2
110042.793;1126;152;0;0;0;18.912245816544655;1;3;2
110050.793;1122;113;0;0;0;18.915770806551294;1;3;2
110057.812;1122;76;0;0;0;18.942168462001806;1;3;2
110066.796;1122;45;0;0;0;18.955090403060737;1;3;2
110087.794;1122;25;0;0;0;18.955789801615992;1;3;2
110088.794;1132;2;0;0;0;19.047972960545724;1;3;2
110090.792;1139;-16;0;0;0;19.109676264034377;1;3;2
110124.794;1148;-14;0;0;0;19.18336959149419;1;3;2
110125.796;1159;-19;0;0;0;19.282434544346792;1;3;2
110129.904;1159;-2;0;0;0;19.28286195770026;1;3;2
110194.917;1159;0;0;0;0;0;2;3;2
110634.626;1159;0;0;0;0;19.163829423607357;1;3;2
110650.434;1159;1;0;0;0;19.16012064032718;1;3;2
110658.587;1159;2;0;0;0;19.158198695056257;1;3;2
110666.564;1159;3;0;0;0;19.15631055272187;1;3;2
110674.747;1159;3;0;0;0;19.154394046392564;1;3;2
110690.706;1159;5;0;0;0;19.150595040603417;1;3;2
110698.752;1159;6;0;0;0;19.14866882722505;1;3;2
110706.565;1158;8;0;0;0;19.137691845345287;1;3;2
110714.57;1157;9;0;0;0;19.126718456690927;1;3;2
110722.568;1157;10;0;0;0;19.12477510138034;1;3;2
110730.565;1156;11;0;0;0;19.11379481276555;1;3;2
110746.567;1155;12;0;0;0;19.100944382670303;1;3;2
110754.569;1154;13;0;0;0;19.089959779467108;1;3;2
110762.566;1154;13;0;0;0;19.088095324472665;1;3;2
110770.567;1153;14;0;0;0;19.077109999915702;1;3;2
110778.564;1152;15;0;0;0;19.066123391192317;1;3;2
110786.571;1152;16;0;0;0;19.064138283389767;1;3;2
110794.565;1151;16;0;0;0;19.05327260509611;1;3;2
110802.566;1149;17;0;0;0;19.033284659708478;1;3;2
110810.562;1148;18;0;0;0;19.022297246349137;1;3;2
110834.739;1148;19;0;0;0;19.016540593739517;1;3;2
110899.937;1148;20;0;0;0;19.00127131586953;1;3;2
111074.026;1147;21;0;0;0;18.951904427665806;1;3;2
111083.025;1144;17;0;0;0;18.923566527928838;1;3;2
111093.023;1143;15;0;0;0;18.912571545059002;1;3;2
111099.016;1140;10;0;0;0;18.884874593174285;1;3;2
111107.019;1138;4;0;0;0;18.865514067677157;1;3;2
111114.015;1133;-2;0;0;0;18.819394878897043;1;3;2
111122.017;1130;-12;0;0;0;18.79032252121614;1;3;2
111130.015;1128;-8;0;0;0;18.77103620426298;1;3;2
111138.025;1125;-11;0;0;0;18.74235298342106;1;3;2
111146.025;1121;-12;0;0;0;18.704986705438717;1;3;2
111154.018;1120;-8;0;0;0;18.69463244400384;1;3;2
111162.06;1116;-9;0;0;0;18.657366691285585;1;3;2
111170.015;1115;-7;0;0;0;18.646857078985057;1;3;2
111178.015;1114;-9;0;0;0;18.636089630865257;1;3;2
111186.052;1114;-5;0;0;0;18.634491632577525;1;3;2
111194.015;1114;-5;0;0;0;18.632688898536866;1;3;2
111202.03;1114;-4;0;0;0;18.630910387042253;1;3;2
111210.054;1114;-5;0;0;0;18.629058907122122;1;3;2
111218.053;1114;-4;0;0;0;18.627284715204592;1;3;2
111226.016;1114;-5;0;0;0;18.625447746500523;1;3;2
111234.016;1114;-4;0;0;0;18.623674023080415;1;3;2
111241.977;1114;-1;0;0;0;18.62193321233962;1;3;2
111251.007;1114;-4;0;0;0;18.61983234386136;1;3;2
111257.971;1114;-1;0;0;0;18.618317599358793;1;3;2
111266.162;1114;0;0;0;0;18.61647043788305;1;3;2
111275.026;1114;-3;0;0;0;18.614432028465657;1;3;2
111281.97;1114;0;0;0;0;18.61289896097975;1;3;2
111289.979;1114;-1;0;0;0;18.611086066957387;1;3;2
111297.97;1114;-2;0;0;0;18.609269678308923;1;3;2
111306.093;1114;0;0;0;0;18.60745152936676;1;3;2
111321.972;1114;-1;0;0;0;18.6038635349553;1;3;2
111331.064;1114;-1;0;0;0;18.601812006858005;1;3;2
111442.026;1112;0;0;0;0;18.559226595287193;1;3;2
111450.564;1108;1;0;0;0;18.52217570982113;1;3;2
111458.096;1106;3;0;0;0;18.5029147897618;1;3;2
111466.642;1104;6;0;0;0;18.483370103755846;1;3;2
111474.264;1102;8;0;0;0;18.464046984495525;1;3;2
111482.796;1101;8;0;0;0;18.453393216396655;1;3;2
111498.796;1099;9;0;0;0;18.432273500649156;1;3;2
111514.413;1099;11;0;0;0;18.428630972471893;1;3;2
111523.316;1098;11;0;0;0;18.417914652018265;1;3;2
111530.336;1097;12;0;0;0;18.407532369159902;1;3;2
111546.109;1096;14;0;0;0;18.39509221624928;1;3;2
111555.803;1094;16;0;0;0;18.375267742125214;1;3;2
111562.299;1092;17;0;0;0;18.356280348595476;1;3;2
111570.828;1086;21;0;0;0;18.301640475293464;1;3;2
111578.857;1079;26;0;0;0;18.238272828174196;1;3;2
111586.408;1074;31;0;0;0;18.192261031704014;1;3;2
111594.403;1071;34;0;0;0;18.163845200584525;1;3;2
111602.421;1068;41;0;0;0;18.134133489499554;1;3;2
111622.407;1065;48;0;0;0;18.10144289565743;1;3;2
111623.405;1062;54;0;0;0;18.072987473096212;1;3;2
111626.405;1060;60;0;0;0;18.052407598460395;1;3;2
111634.405;1059;65;0;0;0;18.039559546711605;1;3;2
111642.408;1059;73;0;0;0;18.033346571083243;1;3;2
111650.404;1057;82;0;0;0;18.00881364299491;1;3;2
111684.404;1057;89;0;0;0;17.996569040387115;1;3;2
111686.407;1060;111;0;0;0;18.00403771323306;1;3;2
111690.407;1061;117;0;0;0;18.006217561179348;1;3;2
111698.403;1065;123;0;0;0;18.033059164916015;1;3;2
111706.403;1066;128;0;0;0;18.034858047166395;1;3;2
111714.401;1068;135;0;0;0;18.042921755589898;1;3;2
111722.403;1072;141;0;0;0;18.06903930079857;1;3;2
111730.403;1074;151;0;0;0;18.07282543875173;1;3;2
111738.404;1077;160;0;0;0;18.085800879278594;1;3;2
111746.549;1079;172;0;0;0;18.085343847295523;1;3;2
111754.552;1083;183;0;0;0;18.102682205132318;1;3;2
111762.469;1085;190;0;0;0;18.107888375056966;1;3;2
111770.429;1085;198;0;0;0;18.093669016012516;1;3;2
111778.451;1086;207;0;0;0;18.085989038212702;1;3;2
111786.404;1086;212;0;0;0;18.07582457258802;1;3;2
111794.441;1086;216;0;0;0;18.06718173081286;1;3;2
111802.451;1086;219;0;0;0;18.06018266842651;1;3;2
111810.437;1086;223;0;0;0;18.05132393347305;1;3;2
111818.406;1083;227;0;0;0;18.01610365192426;1;3;2
111826.406;1080;229;0;0;0;17.984482674228758;1;3;2
111834.406;1074;231;0;0;0;17.926721426206804;1;3;2
111842.535;1066;231;0;0;0;17.855443751744048;1;3;2
111850.526;1056;233;0;0;0;17.76339022617441;1;3;2
111858.433;1046;235;0;0;0;17.671699658896948;1;3;2
111866.526;1030;237;0;0;0;17.529049229624004;1;3;2
111874.429;1017;237;0;0;0;17.416816858136787;1;3;2
111882.404;1010;237;0;0;0;17.355908872270597;1;3;2
111890.541;997;237;0;0;0;17.244765746030847;1;3;2
111898.405;984;237;0;0;0;17.134433035612048;1;3;2
111906.44;967;237;0;0;0;16.991771692094;1;3;2
111914.402;952;237;0;0;0;16.866824983402633;1;3;2
111922.405;934;235;0;0;0;16.7227023429388;1;3;2
111930.423;911;231;0;0;0;16.544255295619468;1;3;2
111938.596;892;228;0;0;0;16.3979321919354;1;3;2
111946.539;863;223;0;0;0;16.179962088523528;1;3;2
111954.403;832;215;0;0;0;15.95729469394352;1;3;2
